1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
1867,232200,,Number Sign,232200,GLYCOGEN STORAGE DISEASE Ia; GSD1A,GSD Ia;; GLYCOGEN STORAGE DISEASE I; GSD1;; VON GIERKE DISEASE;; HEPATORENAL FORM OF GLYCOGEN STORAGE DISEASE;; GLUCOSE-6-PHOSPHATASE DEFICIENCY;; HEPATORENAL GLYCOGENOSIS,,Glycogen storage disease type 1A,,G6PC,G6PC,Glucose 6-phophatase,31dd3a2251f68126ce03132c958b5ec5e5f856c30fb86c98d64aa3c8f7752be7,3.1.3.9,3.1.3.9,,,,Medium chain triglycerides,DB13959,DB13959,a2b2582becf37b240e7781ba0ddd6155cc0d9f89917782a4346b282558cd736e,DB13959,DB13959,,,,,,,ECO:0000352,ECO:0000352,,,symptomatic therapeutic procedure,C,Hyperuricemia,HP:0002149,,https://www.ncbi.nlm.nih.gov/pubmed/20357432,2538,G6PC,484,G6PC,K01084,"""""",,,,,,,,,,,,,,,
1868,232200,,Number Sign,232200,GLYCOGEN STORAGE DISEASE Ia; GSD1A,GSD Ia;; GLYCOGEN STORAGE DISEASE I; GSD1;; VON GIERKE DISEASE;; HEPATORENAL FORM OF GLYCOGEN STORAGE DISEASE;; GLUCOSE-6-PHOSPHATASE DEFICIENCY;; HEPATORENAL GLYCOGENOSIS,,Glycogen storage disease type 1A,,G6PC,G6PC,Glucose 6-phophatase,31dd3a2251f68126ce03132c958b5ec5e5f856c30fb86c98d64aa3c8f7752be7,3.1.3.9,3.1.3.9,,,,Medium chain triglycerides,DB13959,DB13959,a2b2582becf37b240e7781ba0ddd6155cc0d9f89917782a4346b282558cd736e,DB13959,DB13959,,,,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/20357432,2538,G6PC,484,G6PC,K01084,"""""",,,,,,,,,,,,,,,
1869,232200,,Number Sign,232200,GLYCOGEN STORAGE DISEASE Ia; GSD1A,GSD Ia;; GLYCOGEN STORAGE DISEASE I; GSD1;; VON GIERKE DISEASE;; HEPATORENAL FORM OF GLYCOGEN STORAGE DISEASE;; GLUCOSE-6-PHOSPHATASE DEFICIENCY;; HEPATORENAL GLYCOGENOSIS,,Glycogen storage disease type 1A,,G6PC,G6PC,Glucose 6-phophatase,31dd3a2251f68126ce03132c958b5ec5e5f856c30fb86c98d64aa3c8f7752be7,3.1.3.9,3.1.3.9,,,,Medium chain triglycerides,DB13959,DB13959,a2b2582becf37b240e7781ba0ddd6155cc0d9f89917782a4346b282558cd736e,DB13959,DB13959,,,,,,,,,,,,,Hypertriglyceridemia,HP:0002155,,https://www.ncbi.nlm.nih.gov/pubmed/20357432,2538,G6PC,484,G6PC,K01084,"""""",,,,,,,,,,,,,,,
1870,232200,,Number Sign,232200,GLYCOGEN STORAGE DISEASE Ia; GSD1A,GSD Ia;; GLYCOGEN STORAGE DISEASE I; GSD1;; VON GIERKE DISEASE;; HEPATORENAL FORM OF GLYCOGEN STORAGE DISEASE;; GLUCOSE-6-PHOSPHATASE DEFICIENCY;; HEPATORENAL GLYCOGENOSIS,,Glycogen storage disease type 1A,,G6PC,G6PC,Glucose 6-phophatase,31dd3a2251f68126ce03132c958b5ec5e5f856c30fb86c98d64aa3c8f7752be7,3.1.3.9,3.1.3.9,,,,Medium chain triglycerides,DB13959,DB13959,a2b2582becf37b240e7781ba0ddd6155cc0d9f89917782a4346b282558cd736e,DB13959,DB13959,,,,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/20357432,2538,G6PC,484,G6PC,K01084,"""""",,,,,,,,,,,,,,,
1871,232200,,Number Sign,232200,GLYCOGEN STORAGE DISEASE Ia; GSD1A,GSD Ia;; GLYCOGEN STORAGE DISEASE I; GSD1;; VON GIERKE DISEASE;; HEPATORENAL FORM OF GLYCOGEN STORAGE DISEASE;; GLUCOSE-6-PHOSPHATASE DEFICIENCY;; HEPATORENAL GLYCOGENOSIS,,Glycogen storage disease type 1A,,G6PC,G6PC,Glucose 6-phophatase,31dd3a2251f68126ce03132c958b5ec5e5f856c30fb86c98d64aa3c8f7752be7,3.1.3.9,3.1.3.9,,,,Medium chain triglycerides,DB13959,DB13959,a2b2582becf37b240e7781ba0ddd6155cc0d9f89917782a4346b282558cd736e,DB13959,DB13959,,,,,,,,,,,,,Growth failure,HP:0001510,,https://www.ncbi.nlm.nih.gov/pubmed/20357432,2538,G6PC,484,G6PC,K01084,"""""",,,,,,,,,,,,,,,
1872,232200,,Number Sign,232200,GLYCOGEN STORAGE DISEASE Ia; GSD1A,GSD Ia;; GLYCOGEN STORAGE DISEASE I; GSD1;; VON GIERKE DISEASE;; HEPATORENAL FORM OF GLYCOGEN STORAGE DISEASE;; GLUCOSE-6-PHOSPHATASE DEFICIENCY;; HEPATORENAL GLYCOGENOSIS,,Glycogen storage disease type 1A,,G6PC,G6PC,Glucose 6-phophatase,31dd3a2251f68126ce03132c958b5ec5e5f856c30fb86c98d64aa3c8f7752be7,3.1.3.9,3.1.3.9,,,,Medium chain triglycerides,DB13959,DB13959,a2b2582becf37b240e7781ba0ddd6155cc0d9f89917782a4346b282558cd736e,DB13959,DB13959,,,,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/20357432,2538,G6PC,484,G6PC,K01084,"""""",,,,,,,,,,,,,,,
1873,232200,,Number Sign,232200,GLYCOGEN STORAGE DISEASE Ia; GSD1A,GSD Ia;; GLYCOGEN STORAGE DISEASE I; GSD1;; VON GIERKE DISEASE;; HEPATORENAL FORM OF GLYCOGEN STORAGE DISEASE;; GLUCOSE-6-PHOSPHATASE DEFICIENCY;; HEPATORENAL GLYCOGENOSIS,,Glycogen storage disease type 1A,,G6PC,G6PC,Glucose 6-phophatase,31dd3a2251f68126ce03132c958b5ec5e5f856c30fb86c98d64aa3c8f7752be7,3.1.3.9,3.1.3.9,,,,Medium chain triglycerides,DB13959,DB13959,a2b2582becf37b240e7781ba0ddd6155cc0d9f89917782a4346b282558cd736e,DB13959,DB13959,,,,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/20357432,2538,G6PC,484,G6PC,K01084,"""""",,,,,,,,,,,,,,,
1874,232200,,Number Sign,232200,GLYCOGEN STORAGE DISEASE Ia; GSD1A,GSD Ia;; GLYCOGEN STORAGE DISEASE I; GSD1;; VON GIERKE DISEASE;; HEPATORENAL FORM OF GLYCOGEN STORAGE DISEASE;; GLUCOSE-6-PHOSPHATASE DEFICIENCY;; HEPATORENAL GLYCOGENOSIS,,Glycogen storage disease type 1A,,G6PC,G6PC,Glucose 6-phophatase,31dd3a2251f68126ce03132c958b5ec5e5f856c30fb86c98d64aa3c8f7752be7,3.1.3.9,3.1.3.9,,,,Medium chain triglycerides,DB13959,DB13959,a2b2582becf37b240e7781ba0ddd6155cc0d9f89917782a4346b282558cd736e,DB13959,DB13959,,,,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/20357432,2538,G6PC,484,G6PC,K01084,"""""",,,,,,,,,,,,,,,
1875,232220,,Number Sign,232220,GLYCOGEN STORAGE DISEASE Ib; GSD1B,GSD Ib;; GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT,,Glycogen storage disease type 1b,,SLC37A4,SLC37A4,Glucose-6-phosphate exchanger SLC37A4 (glucose 6-phosphate translocase),f88e1c4a50cafc52efc73f9bb96a929f1e1d7d66792edb88283351804957baa4,O43826,,O43826,,Long-term use of GCSF is associated with complications such as hypersplenism and malignancy. https://www.ncbi.nlm.nih.gov/pubmed/26835382,Human granulocyte-colony-stimulating-factor,DB00099,DB00099,df8f4f7cffc198cc131ab66c85b0c27934125ec41a478c68ad5cf2e48ad87507,DB00099,DB00099,,,,,,,ECO:0000352,ECO:0000352,,,symptomatic therapeutic procedure,C,Neutropenia,HP:0001875,,"https://www.ncbi.nlm.nih.gov/pubmed/26835382,https://www.ncbi.nlm.nih.gov/pubmed/25288127,https://www.ncbi.nlm.nih.gov/pubmed/8447561,https://www.ncbi.nlm.nih.gov/pubmed/19066956",2542,SLC37A4,485,SLC37A4,"""""","""""",,,,,,,,,,,,,,,
1876,232220,,Number Sign,232220,GLYCOGEN STORAGE DISEASE Ib; GSD1B,GSD Ib;; GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT,,Glycogen storage disease type 1b,,SLC37A4,SLC37A4,Glucose-6-phosphate exchanger SLC37A4 (glucose 6-phosphate translocase),f88e1c4a50cafc52efc73f9bb96a929f1e1d7d66792edb88283351804957baa4,O43826,,O43826,,,Human granulocyte-colony-stimulating-factor,DB00099,DB00099,df8f4f7cffc198cc131ab66c85b0c27934125ec41a478c68ad5cf2e48ad87507,DB00099,DB00099,,,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/26835382,https://www.ncbi.nlm.nih.gov/pubmed/25288127,https://www.ncbi.nlm.nih.gov/pubmed/8447561,https://www.ncbi.nlm.nih.gov/pubmed/19066956",2542,SLC37A4,485,SLC37A4,"""""","""""",,,,,,,,,,,,,,,
1877,232220,,Number Sign,232220,GLYCOGEN STORAGE DISEASE Ib; GSD1B,GSD Ib;; GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT,,Glycogen storage disease type 1b,,SLC37A4,SLC37A4,Glucose-6-phosphate exchanger SLC37A4 (glucose 6-phosphate translocase),f88e1c4a50cafc52efc73f9bb96a929f1e1d7d66792edb88283351804957baa4,O43826,,O43826,,,Human granulocyte-colony-stimulating-factor,DB00099,DB00099,df8f4f7cffc198cc131ab66c85b0c27934125ec41a478c68ad5cf2e48ad87507,DB00099,DB00099,,,,,,,,,,,,,Recurrent bacterial infection,HP:0002718,,"https://www.ncbi.nlm.nih.gov/pubmed/1709246,https://www.ncbi.nlm.nih.gov/pubmed/1719175,https://www.ncbi.nlm.nih.gov/pubmed/8447561,https://www.ncbi.nlm.nih.gov/pubmed/19066956",2542,SLC37A4,485,SLC37A4,"""""","""""",,,,,,,,,,,,,,,
1878,232220,,Number Sign,232220,GLYCOGEN STORAGE DISEASE Ib; GSD1B,GSD Ib;; GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT,,Glycogen storage disease type 1b,,SLC37A4,SLC37A4,Glucose-6-phosphate exchanger SLC37A4 (glucose 6-phosphate translocase),f88e1c4a50cafc52efc73f9bb96a929f1e1d7d66792edb88283351804957baa4,O43826,,O43826,,,Human granulocyte-colony-stimulating-factor,DB00099,DB00099,df8f4f7cffc198cc131ab66c85b0c27934125ec41a478c68ad5cf2e48ad87507,DB00099,DB00099,,,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/1709246,https://www.ncbi.nlm.nih.gov/pubmed/1719175,https://www.ncbi.nlm.nih.gov/pubmed/8447561,https://www.ncbi.nlm.nih.gov/pubmed/19066956",2542,SLC37A4,485,SLC37A4,"""""","""""",,,,,,,,,,,,,,,
1879,232220,,Number Sign,232220,GLYCOGEN STORAGE DISEASE Ib; GSD1B,GSD Ib;; GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT,,Glycogen storage disease type 1b,,SLC37A4,SLC37A4,Glucose-6-phosphate exchanger SLC37A4 (glucose 6-phosphate translocase),f88e1c4a50cafc52efc73f9bb96a929f1e1d7d66792edb88283351804957baa4,O43826,,O43826,,,Human granulocyte-colony-stimulating-factor,DB00099,DB00099,df8f4f7cffc198cc131ab66c85b0c27934125ec41a478c68ad5cf2e48ad87507,DB00099,DB00099,,,,,,,,,,,,,"""Frequent, severe infections""",HP:0002719,,"https://www.ncbi.nlm.nih.gov/pubmed/1709246,https://www.ncbi.nlm.nih.gov/pubmed/1719175,https://www.ncbi.nlm.nih.gov/pubmed/8447561,https://www.ncbi.nlm.nih.gov/pubmed/19066956",2542,SLC37A4,485,SLC37A4,"""""","""""",,,,,,,,,,,,,,,
1880,232220,,Number Sign,232220,GLYCOGEN STORAGE DISEASE Ib; GSD1B,GSD Ib;; GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT,,Glycogen storage disease type 1b,,SLC37A4,SLC37A4,Glucose-6-phosphate exchanger SLC37A4 (glucose 6-phosphate translocase),f88e1c4a50cafc52efc73f9bb96a929f1e1d7d66792edb88283351804957baa4,O43826,,O43826,,,Human granulocyte-colony-stimulating-factor,DB00099,DB00099,df8f4f7cffc198cc131ab66c85b0c27934125ec41a478c68ad5cf2e48ad87507,DB00099,DB00099,,,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/1709246,https://www.ncbi.nlm.nih.gov/pubmed/1719175,https://www.ncbi.nlm.nih.gov/pubmed/8447561,https://www.ncbi.nlm.nih.gov/pubmed/19066956",2542,SLC37A4,485,SLC37A4,"""""","""""",,,,,,,,,,,,,,,
1881,232220,,Number Sign,232220,GLYCOGEN STORAGE DISEASE Ib; GSD1B,GSD Ib;; GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT,,Glycogen storage disease type 1b,,SLC37A4,SLC37A4,Glucose-6-phosphate exchanger SLC37A4 (glucose 6-phosphate translocase),f88e1c4a50cafc52efc73f9bb96a929f1e1d7d66792edb88283351804957baa4,O43826,,O43826,,"Anti-inflammatory medications, including derivatives of 5-aminosalicylic acid (5-ASA), might be a helpful adjunct for treating gastrointestinal complaints in GSD Ib patients, if renal function is carefully monitored . https://www.ncbi.nlm.nih.gov/pubmed/12373585",G‐CSF + 5‐aminosalicylic acid,DB00099+DB00244,DB00099 + DB00244,fbc15a36027247fdc87df3f319b1ce0c1ed359a9a52ca7d13fb7bc7356ab0c18,,,,,"DB00099,DB00244","DB00099,DB00244",,,ECO:0000352,ECO:0000352,,,combination therapeutic procedure+symptomatic therapeutic procedure+symptomatic therapeutic procedure,C+C,Neutropenia with IBD,HP:0001875+HP:0002037,,"https://www.ncbi.nlm.nih.gov/pubmed/12373585,https://www.ncbi.nlm.nih.gov/pubmed/25288127,https://www.ncbi.nlm.nih.gov/pubmed/19541498",2542,SLC37A4,485,SLC37A4,"""""","""""",,,,,,,,,,,,,,,
1882,232220,,Number Sign,232220,GLYCOGEN STORAGE DISEASE Ib; GSD1B,GSD Ib;; GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT,,Glycogen storage disease type 1b,,SLC37A4,SLC37A4,Glucose-6-phosphate exchanger SLC37A4 (glucose 6-phosphate translocase),f88e1c4a50cafc52efc73f9bb96a929f1e1d7d66792edb88283351804957baa4,O43826,,O43826,,,G‐CSF + 5‐aminosalicylic acid,DB00099+DB00244,DB00099 + DB00244,fbc15a36027247fdc87df3f319b1ce0c1ed359a9a52ca7d13fb7bc7356ab0c18,,,,,"DB00099,DB00244","DB00099,DB00244",,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/12373585,https://www.ncbi.nlm.nih.gov/pubmed/25288127,https://www.ncbi.nlm.nih.gov/pubmed/19541498",2542,SLC37A4,485,SLC37A4,"""""","""""",,,,,,,,,,,,,,,
1883,232220,,Number Sign,232220,GLYCOGEN STORAGE DISEASE Ib; GSD1B,GSD Ib;; GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT,,Glycogen storage disease type 1b,,SLC37A4,SLC37A4,Glucose-6-phosphate exchanger SLC37A4 (glucose 6-phosphate translocase),f88e1c4a50cafc52efc73f9bb96a929f1e1d7d66792edb88283351804957baa4,O43826,,O43826,,,Adalimumab,DB00051,DB00051,d0469cb0448e5ccde0062db62c5408d9c353d0f5ae5f47d2d855c09470b45a6b,DB00051,DB00051,,,,,,,ECO:0000352,ECO:0000352,,,symptomatic therapeutic procedure,C,GSD-associated enterocolitis (enterocolitis),HP:0004387,,https://www.ncbi.nlm.nih.gov/pubmed/18172743,2542,SLC37A4,485,SLC37A4,"""""","""""",,,,,,,,,,,,,,,
1884,232220,,Number Sign,232220,GLYCOGEN STORAGE DISEASE Ib; GSD1B,GSD Ib;; GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT,,Glycogen storage disease type 1b,,SLC37A4,SLC37A4,Glucose-6-phosphate exchanger SLC37A4 (glucose 6-phosphate translocase),f88e1c4a50cafc52efc73f9bb96a929f1e1d7d66792edb88283351804957baa4,O43826,,O43826,,,Adalimumab,DB00051,DB00051,d0469cb0448e5ccde0062db62c5408d9c353d0f5ae5f47d2d855c09470b45a6b,DB00051,DB00051,,,,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/18172743,2542,SLC37A4,485,SLC37A4,"""""","""""",,,,,,,,,,,,,,,
1885,232220,,Number Sign,232220,GLYCOGEN STORAGE DISEASE Ib; GSD1B,GSD Ib;; GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT,,Glycogen storage disease type 1b,,SLC37A4,SLC37A4,Glucose-6-phosphate exchanger SLC37A4 (glucose 6-phosphate translocase),f88e1c4a50cafc52efc73f9bb96a929f1e1d7d66792edb88283351804957baa4,O43826,,O43826,,,Glycosade,NA,NA,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,NA,,,NA,,,,,ECO:0007121,ECO:0007121,,,dietary supplementation,B,Fasting hypoglycemia,HP:0003162,,"https://clinicaltrials.gov/ct2/show/NCT02054832?cond=von+Gierke&rank=6,https://www.ncbi.nlm.nih.gov/pubmed/29223626,https://www.ncbi.nlm.nih.gov/pubmed/18996862,https://www.ncbi.nlm.nih.gov/pubmed/17514432",2542,SLC37A4,485,SLC37A4,"""""","""""",,,,,,,,,,,,,1,,
1886,232220,,Number Sign,232220,GLYCOGEN STORAGE DISEASE Ib; GSD1B,GSD Ib;; GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT,,Glycogen storage disease type 1b,,SLC37A4,SLC37A4,Glucose-6-phosphate exchanger SLC37A4 (glucose 6-phosphate translocase),f88e1c4a50cafc52efc73f9bb96a929f1e1d7d66792edb88283351804957baa4,O43826,,O43826,,,Glycosade,NA,NA,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,NA,,,NA,,,,,,,,,,,,,,"https://clinicaltrials.gov/ct2/show/NCT02054832?cond=von+Gierke&rank=6,https://www.ncbi.nlm.nih.gov/pubmed/29223626,https://www.ncbi.nlm.nih.gov/pubmed/18996862,https://www.ncbi.nlm.nih.gov/pubmed/17514432",2542,SLC37A4,485,SLC37A4,"""""","""""",,,,,,,,,,,,,1,,
1887,232220,,Number Sign,232220,GLYCOGEN STORAGE DISEASE Ib; GSD1B,GSD Ib;; GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT,,Glycogen storage disease type 1b,,SLC37A4,SLC37A4,Glucose-6-phosphate exchanger SLC37A4 (glucose 6-phosphate translocase),f88e1c4a50cafc52efc73f9bb96a929f1e1d7d66792edb88283351804957baa4,O43826,,O43826,,,Glycosade,NA,NA,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,NA,,,NA,,,,,,,,,,,"Sleep disturbance,Poor sleep qaulity",HP:0002360,The therapy may allow patients with GSD to sleep through the night without awakening for therapy https://www.ncbi.nlm.nih.gov/pubmed/18996862,"https://www.ncbi.nlm.nih.gov/pubmed/29223626,https://www.ncbi.nlm.nih.gov/pubmed/18996862,https://www.ncbi.nlm.nih.gov/pubmed/18996862,https://www.ncbi.nlm.nih.gov/pubmed/17514432",2542,SLC37A4,485,SLC37A4,"""""","""""",,,,,,,,,,,,,1,,
1888,232220,,Number Sign,232220,GLYCOGEN STORAGE DISEASE Ib; GSD1B,GSD Ib;; GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT,,Glycogen storage disease type 1b,,SLC37A4,SLC37A4,Glucose-6-phosphate exchanger SLC37A4 (glucose 6-phosphate translocase),f88e1c4a50cafc52efc73f9bb96a929f1e1d7d66792edb88283351804957baa4,O43826,,O43826,,,Glycosade,NA,NA,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,NA,,,NA,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/29223626,https://www.ncbi.nlm.nih.gov/pubmed/18996862,https://www.ncbi.nlm.nih.gov/pubmed/18996862,https://www.ncbi.nlm.nih.gov/pubmed/17514432",2542,SLC37A4,485,SLC37A4,"""""","""""",,,,,,,,,,,,,1,,
1889,232220,,Number Sign,232220,GLYCOGEN STORAGE DISEASE Ib; GSD1B,GSD Ib;; GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT,,Glycogen storage disease type 1b,,SLC37A4,SLC37A4,Glucose-6-phosphate exchanger SLC37A4 (glucose 6-phosphate translocase),f88e1c4a50cafc52efc73f9bb96a929f1e1d7d66792edb88283351804957baa4,O43826,,O43826,,,Glycosade,NA,NA,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,NA,,,NA,,,,,,,,,,,Low quality of life (Constitutional symptoms)*,HP:0025142*,,"https://www.ncbi.nlm.nih.gov/pubmed/29223626,https://www.ncbi.nlm.nih.gov/pubmed/18996862,https://www.ncbi.nlm.nih.gov/pubmed/18996862,https://www.ncbi.nlm.nih.gov/pubmed/17514432",2542,SLC37A4,485,SLC37A4,"""""","""""",,,,,,,,,,,,,1,,
1890,232220,,Number Sign,232220,GLYCOGEN STORAGE DISEASE Ib; GSD1B,GSD Ib;; GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT,,Glycogen storage disease type 1b,,SLC37A4,SLC37A4,Glucose-6-phosphate exchanger SLC37A4 (glucose 6-phosphate translocase),f88e1c4a50cafc52efc73f9bb96a929f1e1d7d66792edb88283351804957baa4,O43826,,O43826,,,Glycosade,NA,NA,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,NA,,,NA,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/29223626,https://www.ncbi.nlm.nih.gov/pubmed/18996862,https://www.ncbi.nlm.nih.gov/pubmed/18996862,https://www.ncbi.nlm.nih.gov/pubmed/17514432",2542,SLC37A4,485,SLC37A4,"""""","""""",,,,,,,,,,,,,1,,
1891,232220,,Number Sign,232220,GLYCOGEN STORAGE DISEASE Ib; GSD1B,GSD Ib;; GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT,,Glycogen storage disease type 1b,,SLC37A4,SLC37A4,Glucose-6-phosphate exchanger SLC37A4 (glucose 6-phosphate translocase),f88e1c4a50cafc52efc73f9bb96a929f1e1d7d66792edb88283351804957baa4,O43826,,O43826,,,rAAV-GPE-G6PT,NA,NA,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,NA,,,NA,,,,,ECO:0007121,ECO:0007121,,,direct complementation of a genetically defective protein by gene therapy,A,Hyperlipidemia,HP:0003077,,http://www.ncbi.nlm.nih.gov/pubmed/28973635?dopt=Abstract,2542,SLC37A4,485,SLC37A4,"""""","""""",,,,,,,,,,,,,1,,
1892,232220,,Number Sign,232220,GLYCOGEN STORAGE DISEASE Ib; GSD1B,GSD Ib;; GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT,,Glycogen storage disease type 1b,,SLC37A4,SLC37A4,Glucose-6-phosphate exchanger SLC37A4 (glucose 6-phosphate translocase),f88e1c4a50cafc52efc73f9bb96a929f1e1d7d66792edb88283351804957baa4,O43826,,O43826,,,rAAV-GPE-G6PT,NA,NA,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,NA,,,NA,,,,,,,,,,,,,,http://www.ncbi.nlm.nih.gov/pubmed/28973635?dopt=Abstract,2542,SLC37A4,485,SLC37A4,"""""","""""",,,,,,,,,,,,,1,,
1893,232220,,Number Sign,232220,GLYCOGEN STORAGE DISEASE Ib; GSD1B,GSD Ib;; GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT,,Glycogen storage disease type 1b,,SLC37A4,SLC37A4,Glucose-6-phosphate exchanger SLC37A4 (glucose 6-phosphate translocase),f88e1c4a50cafc52efc73f9bb96a929f1e1d7d66792edb88283351804957baa4,O43826,,O43826,,,rAAV-GPE-G6PT,NA,NA,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,NA,,,NA,,,,,,,,,,,Hypoglycemia,HP:0001943,,http://www.ncbi.nlm.nih.gov/pubmed/28973635?dopt=Abstract,2542,SLC37A4,485,SLC37A4,"""""","""""",,,,,,,,,,,,,1,,
1894,232220,,Number Sign,232220,GLYCOGEN STORAGE DISEASE Ib; GSD1B,GSD Ib;; GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT,,Glycogen storage disease type 1b,,SLC37A4,SLC37A4,Glucose-6-phosphate exchanger SLC37A4 (glucose 6-phosphate translocase),f88e1c4a50cafc52efc73f9bb96a929f1e1d7d66792edb88283351804957baa4,O43826,,O43826,,,rAAV-GPE-G6PT,NA,NA,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,NA,,,NA,,,,,,,,,,,,,,http://www.ncbi.nlm.nih.gov/pubmed/28973635?dopt=Abstract,2542,SLC37A4,485,SLC37A4,"""""","""""",,,,,,,,,,,,,1,,
1895,232220,,Number Sign,232220,GLYCOGEN STORAGE DISEASE Ib; GSD1B,GSD Ib;; GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT,,Glycogen storage disease type 1b,,SLC37A4,SLC37A4,Glucose-6-phosphate exchanger SLC37A4 (glucose 6-phosphate translocase),f88e1c4a50cafc52efc73f9bb96a929f1e1d7d66792edb88283351804957baa4,O43826,,O43826,,,rAAV-GPE-G6PT,NA,NA,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,NA,,,NA,,,,,,,,,,,Hyperuricemia,HP:0002149,,http://www.ncbi.nlm.nih.gov/pubmed/28973635?dopt=Abstract,2542,SLC37A4,485,SLC37A4,"""""","""""",,,,,,,,,,,,,1,,
1896,232220,,Number Sign,232220,GLYCOGEN STORAGE DISEASE Ib; GSD1B,GSD Ib;; GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT,,Glycogen storage disease type 1b,,SLC37A4,SLC37A4,Glucose-6-phosphate exchanger SLC37A4 (glucose 6-phosphate translocase),f88e1c4a50cafc52efc73f9bb96a929f1e1d7d66792edb88283351804957baa4,O43826,,O43826,,,rAAV-GPE-G6PT,NA,NA,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,NA,,,NA,,,,,,,,,,,,,,http://www.ncbi.nlm.nih.gov/pubmed/28973635?dopt=Abstract,2542,SLC37A4,485,SLC37A4,"""""","""""",,,,,,,,,,,,,1,,
1897,232220,,Number Sign,232220,GLYCOGEN STORAGE DISEASE Ib; GSD1B,GSD Ib;; GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT,,Glycogen storage disease type 1b,,SLC37A4,SLC37A4,Glucose-6-phosphate exchanger SLC37A4 (glucose 6-phosphate translocase),f88e1c4a50cafc52efc73f9bb96a929f1e1d7d66792edb88283351804957baa4,O43826,,O43826,,,rAAV-GPE-G6PT,NA,NA,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,NA,,,NA,,,,,,,,,,,Lactic acidemia,HP:0003128,,http://www.ncbi.nlm.nih.gov/pubmed/28973635?dopt=Abstract,2542,SLC37A4,485,SLC37A4,"""""","""""",,,,,,,,,,,,,1,,
